g,s_index,v,p,time,node,cost
1,50,5,7,547,75,46.000000
1,50,5,0,548,37,47.000000
1,50,6,0,1,61,62.000000
1,50,6,0,510,57,74.000000
1,50,6,0,521,2,85.000000
1,50,6,2,522,64,86.000000
1,50,6,0,523,2,87.000000
1,50,6,0,530,46,94.000000
1,50,6,0,563,32,127.000000
1,50,6,2,564,65,128.000000
1,50,6,0,565,32,129.000000
1,50,6,0,575,29,139.000000
1,50,6,29,576,118,140.000000
1,50,6,0,577,29,141.000000
1,50,6,0,611,59,175.000000
1,50,6,29,612,119,176.000000
1,50,6,0,613,59,177.000000
1,50,6,0,701,61,195.000000
1,51,4,0,543,61,0.000000
1,51,5,0,500,20,14.000000
1,51,5,0,510,15,24.000000
1,51,5,15,511,90,25.000000
1,51,5,0,512,15,26.000000
1,51,5,0,528,45,42.000000
1,51,5,15,529,91,43.000000
1,51,5,0,530,45,44.000000
1,51,6,0,1,61,53.000000
1,51,6,0,495,20,67.000000
1,51,6,20,496,100,68.000000
1,51,6,0,497,20,69.000000
1,51,6,0,539,50,111.000000
1,51,6,20,540,101,112.000000
1,51,6,0,541,50,113.000000
1,51,6,0,548,2,120.000000
1,51,6,2,549,64,121.000000
1,51,6,0,550,2,122.000000
1,51,6,0,557,46,129.000000
1,51,6,0,590,32,162.000000
1,51,6,2,591,65,163.000000
1,51,6,0,592,32,164.000000
1,51,6,0,701,61,181.000000
1,52,4,0,539,61,0.000000
1,52,5,0,500,20,14.000000
1,52,5,0,510,15,24.000000
1,52,5,15,511,90,25.000000
1,52,5,0,512,15,26.000000
1,52,5,0,528,45,42.000000
1,52,5,15,529,91,43.000000
1,52,5,0,530,45,44.000000
1,52,6,0,1,61,53.000000
1,52,6,0,510,57,65.000000
1,52,6,0,521,2,76.000000
1,52,6,2,522,64,77.000000
1,52,6,0,523,2,78.000000
1,52,6,0,530,46,85.000000
1,52,6,0,563,32,118.000000
1,52,6,2,564,65,119.000000
1,52,6,0,565,32,120.000000
1,52,6,0,575,29,130.000000
1,52,6,29,576,118,131.000000
1,52,6,0,577,29,132.000000
1,52,6,0,611,59,166.000000
1,52,6,29,612,119,167.000000
1,52,6,0,613,59,168.000000
1,52,6,0,701,61,186.000000
1,53,4,0,548,61,0.000000
1,53,5,0,537,27,14.000000
1,53,5,27,538,114,15.000000
1,53,5,0,539,27,16.000000
1,53,5,0,556,57,33.000000
1,53,5,27,557,115,34.000000
1,53,5,0,558,57,35.000000
1,53,6,0,1,61,47.000000
1,53,6,0,495,20,61.000000
1,53,6,20,496,100,62.000000
1,53,6,0,497,20,63.000000
1,53,6,0,539,50,105.000000
1,53,6,20,540,101,106.000000
1,53,6,0,541,50,107.000000
1,53,6,0,548,2,114.000000
1,53,6,2,549,64,115.000000
1,53,6,0,550,2,116.000000
1,53,6,0,557,46,123.000000
1,53,6,0,590,32,156.000000
1,53,6,2,591,65,157.000000
1,53,6,0,592,32,158.000000
1,53,6,0,701,61,175.000000
1,54,4,0,548,61,0.000000
1,54,5,0,548,29,23.000000
1,54,5,29,549,118,24.000000
1,54,5,0,550,29,25.000000
1,54,5,0,576,27,51.000000
1,54,5,27,577,114,52.000000
1,54,5,0,578,27,53.000000
1,54,5,0,586,59,61.000000
1,54,5,29,587,119,62.000000
1,54,5,0,588,59,63.000000
1,54,5,0,603,57,78.000000
1,54,5,27,604,115,79.000000
1,54,5,0,605,57,80.000000
1,54,6,0,1,61,92.000000
1,54,6,0,510,57,104.000000
1,54,6,0,521,2,115.000000
1,54,6,2,522,64,116.000000
1,54,6,0,523,2,117.000000
1,54,6,0,530,46,124.000000
1,54,6,0,563,32,157.000000
1,54,6,2,564,65,158.000000
1,54,6,0,565,32,159.000000
1,54,6,0,701,61,176.000000
1,55,4,0,569,61,0.000000
1,55,5,0,516,7,15.000000
1,55,5,7,517,74,16.000000
1,55,5,0,518,7,17.000000
1,55,5,0,540,5,39.000000
1,55,5,0,546,37,45.000000
1,55,5,7,547,75,46.000000
1,55,5,0,548,37,47.000000
1,55,6,0,1,61,62.000000
1,55,6,0,495,20,76.000000
1,55,6,20,496,100,77.000000
1,55,6,0,497,20,78.000000
1,55,6,0,528,4,88.000000
1,55,6,4,529,68,89.000000
1,55,6,0,530,4,90.000000
1,55,6,0,550,34,110.000000
1,55,6,4,551,69,111.000000
1,55,6,0,552,34,112.000000
1,55,6,0,564,50,124.000000
1,55,6,20,565,101,125.000000
1,55,6,0,566,50,126.000000
1,55,6,0,701,61,154.000000
1,56,4,0,551,61,0.000000
1,56,5,0,548,29,23.000000
1,56,5,29,549,118,24.000000
1,56,5,0,550,29,25.000000
1,56,5,0,584,59,59.000000
1,56,5,29,585,119,60.000000
1,56,5,0,586,59,61.000000
1,56,6,0,1,61,79.000000
1,56,6,0,495,20,93.000000
1,56,6,20,496,100,94.000000
1,56,6,0,497,20,95.000000
1,56,6,0,528,4,105.000000
1,56,6,4,529,68,106.000000
1,56,6,0,530,4,107.000000
1,56,6,0,550,34,127.000000
1,56,6,4,551,69,128.000000
1,56,6,0,552,34,129.000000
1,56,6,0,564,50,141.000000
1,56,6,20,565,101,142.000000
1,56,6,0,566,50,143.000000
1,56,6,0,701,61,171.000000
1,57,4,0,585,61,0.000000
1,57,5,0,548,29,23.000000
1,57,5,29,549,118,24.000000
1,57,5,0,550,29,25.000000
1,57,5,0,576,27,51.000000
1,57,5,27,577,114,52.000000
1,57,5,0,578,27,53.000000
1,57,5,0,586,59,61.000000
1,57,5,29,587,119,62.000000
1,57,5,0,588,59,63.000000
1,57,5,0,603,57,78.000000
1,57,5,27,604,115,79.000000
1,57,5,0,605,57,80.000000
1,57,6,0,1,61,92.000000
1,57,6,0,528,4,97.000000
1,57,6,4,529,68,98.000000
1,57,6,0,530,4,99.000000
1,57,6,0,550,34,119.000000
1,57,6,4,551,69,120.000000
1,57,6,0,552,34,121.000000
1,57,6,0,701,61,137.000000
1,58,4,0,538,61,0.000000
1,58,5,0,516,7,15.000000
1,58,5,7,517,74,16.000000
1,58,5,0,518,7,17.000000
1,58,5,0,540,5,39.000000
1,58,5,0,546,37,45.000000
1,58,5,7,547,75,46.000000
1,58,5,0,548,37,47.000000
1,58,6,0,1,61,62.000000
1,58,6,0,500,20,76.000000
1,58,6,0,510,15,86.000000
1,58,6,15,511,90,87.000000
1,58,6,0,512,15,88.000000
1,58,6,0,528,45,104.000000
1,58,6,15,529,91,105.000000
1,58,6,0,530,45,106.000000
1,58,6,0,536,20,112.000000
1,58,6,20,537,100,113.000000
1,58,6,0,538,20,114.000000
1,58,6,0,580,50,156.000000
1,58,6,20,581,101,157.000000
1,58,6,0,582,50,158.000000
1,58,6,0,701,61,186.000000
1,59,4,0,547,61,0.000000
1,59,5,0,516,7,15.000000
1,59,5,7,517,74,16.000000
1,59,5,0,518,7,17.000000
1,59,5,0,540,5,39.000000
1,59,5,0,546,37,45.000000
1,59,5,7,547,75,46.000000
1,59,5,0,548,37,47.000000
1,59,6,0,1,61,62.000000
1,59,6,0,500,20,76.000000
1,59,6,0,510,15,86.000000
1,59,6,15,511,90,87.000000
1,59,6,0,512,15,88.000000
1,59,6,0,528,45,104.000000
1,59,6,15,529,91,105.000000
1,59,6,0,530,45,106.000000
1,59,6,0,548,29,121.000000
1,59,6,29,549,118,122.000000
1,59,6,0,550,29,123.000000
1,59,6,0,584,59,157.000000
1,59,6,29,585,119,158.000000
1,59,6,0,586,59,159.000000
1,59,6,0,701,61,177.000000
1,60,4,0,542,61,0.000000
1,60,5,0,495,20,14.000000
1,60,5,20,496,100,15.000000
1,60,5,0,497,20,16.000000
1,60,5,0,539,50,58.000000
1,60,5,20,540,101,59.000000
1,60,5,0,541,50,60.000000
1,60,5,0,567,27,86.000000
1,60,5,27,568,114,87.000000
1,60,5,0,569,27,88.000000
1,60,5,0,586,57,105.000000
1,60,5,27,587,115,106.000000
1,60,5,0,588,57,107.000000
1,60,6,0,1,61,119.000000
1,60,6,0,516,7,134.000000
1,60,6,7,517,74,135.000000
1,60,6,0,518,7,136.000000
1,60,6,0,540,5,158.000000
1,60,6,0,546,37,164.000000
1,60,6,7,547,75,165.000000
1,60,6,0,548,37,166.000000
1,60,6,0,701,61,181.000000
1,61,4,0,569,61,0.000000
1,61,5,0,548,29,23.000000
1,61,5,29,549,118,24.000000
1,61,5,0,550,29,25.000000
1,61,5,0,576,27,51.000000
1,61,5,27,577,114,52.000000
1,61,5,0,578,27,53.000000
1,61,5,0,586,59,61.000000
1,61,5,29,587,119,62.000000
1,61,5,0,588,59,63.000000
1,61,5,0,603,57,78.000000
1,61,5,27,604,115,79.000000
1,61,5,0,605,57,80.000000
1,61,6,0,1,61,92.000000
1,61,6,0,516,7,107.000000
1,61,6,7,517,74,108.000000
1,61,6,0,518,7,109.000000
1,61,6,0,540,5,131.000000
1,61,6,0,546,37,137.000000
1,61,6,7,547,75,138.000000
1,61,6,0,548,37,139.000000
1,61,6,0,701,61,154.000000
1,62,4,0,495,61,0.000000
1,62,5,0,516,7,15.000000
1,62,5,7,517,74,16.000000
1,62,5,0,518,7,17.000000
1,62,5,0,540,5,39.000000
1,62,5,0,546,37,45.000000
1,62,5,7,547,75,46.000000
1,62,5,0,548,37,47.000000
1,62,5,0,585,29,84.000000
1,62,5,29,586,118,85.000000
1,62,5,0,587,29,86.000000
1,62,5,0,621,59,120.000000
1,62,5,29,622,119,121.000000
1,62,5,0,623,59,122.000000
1,62,6,0,1,61,140.000000
1,62,6,0,495,20,154.000000
1,62,6,20,496,100,155.000000
1,62,6,0,497,20,156.000000
1,62,6,0,539,50,198.000000
1,62,6,20,540,101,199.000000
1,62,6,0,541,50,200.000000
1,62,6,0,701,61,228.000000
1,63,4,0,552,61,0.000000
1,63,5,0,537,27,14.000000
1,63,5,27,538,114,15.000000
1,63,5,0,539,27,16.000000
1,63,5,0,556,57,33.000000
1,63,5,27,557,115,34.000000
1,63,5,0,558,57,35.000000
1,63,6,0,1,61,47.000000
1,63,6,0,500,20,61.000000
1,63,6,0,510,15,71.000000
1,63,6,15,511,90,72.000000
1,63,6,0,512,15,73.000000
1,63,6,0,528,45,89.000000
1,63,6,15,529,91,90.000000
1,63,6,0,530,45,91.000000
1,63,6,0,536,20,97.000000
1,63,6,20,537,100,98.000000
1,63,6,0,538,20,99.000000
1,63,6,0,580,50,141.000000
1,63,6,20,581,101,142.000000
1,63,6,0,582,50,143.000000
1,63,6,0,701,61,171.000000
1,64,4,0,520,61,0.000000
1,64,5,0,500,20,14.000000
1,64,5,0,510,15,24.000000
1,64,5,15,511,90,25.000000
1,64,5,0,512,15,26.000000
1,64,5,0,528,45,42.000000
1,64,5,15,529,91,43.000000
1,64,5,0,530,45,44.000000
1,64,5,0,548,29,59.000000
1,64,5,29,549,118,60.000000
1,64,5,0,550,29,61.000000
1,64,5,0,584,59,95.000000
1,64,5,29,585,119,96.000000
1,64,5,0,586,59,97.000000
1,64,6,0,1,61,115.000000
1,64,6,0,495,20,129.000000
1,64,6,20,496,100,130.000000
1,64,6,0,497,20,131.000000
1,64,6,0,539,50,173.000000
1,64,6,20,540,101,174.000000
1,64,6,0,541,50,175.000000
1,64,6,0,701,61,203.000000
1,65,4,0,542,61,0.000000
1,65,5,0,548,29,23.000000
1,65,5,29,549,118,24.000000
1,65,5,0,550,29,25.000000
1,65,5,0,576,27,51.000000
1,65,5,27,577,114,52.000000
1,65,5,0,578,27,53.000000
1,65,5,0,586,59,61.000000
1,65,5,29,587,119,62.000000
1,65,5,0,588,59,63.000000
1,65,5,0,603,57,78.000000
1,65,5,27,604,115,79.000000
1,65,5,0,605,57,80.000000
1,65,6,0,1,61,92.000000
1,65,6,0,495,20,106.000000
1,65,6,20,496,100,107.000000
1,65,6,0,497,20,108.000000
1,65,6,0,539,50,150.000000
1,65,6,20,540,101,151.000000
1,65,6,0,541,50,152.000000
1,65,6,0,701,61,180.000000
1,66,4,0,554,61,0.000000
1,66,5,0,500,20,14.000000
1,66,5,0,510,15,24.000000
1,66,5,15,511,90,25.000000
1,66,5,0,512,15,26.000000
1,66,5,0,528,45,42.000000
1,66,5,15,529,91,43.000000
1,66,5,0,530,45,44.000000
1,66,6,0,1,61,53.000000
1,66,6,0,516,7,68.000000
1,66,6,7,517,74,69.000000
1,66,6,0,518,7,70.000000
1,66,6,0,528,4,80.000000
1,66,6,4,529,68,81.000000
1,66,6,0,530,4,82.000000
1,66,6,0,549,37,101.000000
1,66,6,7,550,75,102.000000
1,66,6,0,551,37,103.000000
1,66,6,0,552,34,104.000000
1,66,6,4,553,69,105.000000
1,66,6,0,554,34,106.000000
1,66,6,0,563,2,115.000000
1,66,6,2,564,64,116.000000
1,66,6,0,565,2,117.000000
1,66,6,0,572,46,124.000000
1,66,6,0,605,32,157.000000
1,66,6,2,606,65,158.000000
1,66,6,0,607,32,159.000000
1,66,6,0,701,61,176.000000
1,67,4,0,536,61,0.000000
1,67,5,0,516,7,15.000000
1,67,5,7,517,74,16.000000
1,67,5,0,518,7,17.000000
1,67,5,0,540,5,39.000000
1,67,5,0,546,37,45.000000
1,67,5,7,547,75,46.000000
1,67,5,0,548,37,47.000000
1,67,6,0,1,61,62.000000
1,67,6,0,495,20,76.000000
1,67,6,20,496,100,77.000000
1,67,6,0,497,20,78.000000
1,67,6,0,528,4,88.000000
1,67,6,4,529,68,89.000000
1,67,6,0,530,4,90.000000
1,67,6,0,550,34,110.000000
1,67,6,4,551,69,111.000000
1,67,6,0,552,34,112.000000
1,67,6,0,564,50,124.000000
1,67,6,20,565,101,125.000000
1,67,6,0,566,50,126.000000
1,67,6,0,573,2,133.000000
1,67,6,2,574,64,134.000000
1,67,6,0,575,2,135.000000
1,67,6,0,582,46,142.000000
1,67,6,0,615,32,175.000000
1,67,6,2,616,65,176.000000
1,67,6,0,617,32,177.000000
1,67,6,0,701,61,194.000000
1,68,4,0,559,61,0.000000
1,68,5,0,537,27,14.000000
1,68,5,27,538,114,15.000000
1,68,5,0,539,27,16.000000
1,68,5,0,556,57,33.000000
1,68,5,27,557,115,34.000000
1,68,5,0,558,57,35.000000
1,68,6,0,1,61,47.000000
1,68,6,0,516,7,62.000000
1,68,6,7,517,74,63.000000
1,68,6,0,518,7,64.000000
1,68,6,0,528,4,74.000000
1,68,6,4,529,68,75.000000
1,68,6,0,530,4,76.000000
1,68,6,0,549,37,95.000000
1,68,6,7,550,75,96.000000
1,68,6,0,551,37,97.000000
1,68,6,0,552,34,98.000000
1,68,6,4,553,69,99.000000
1,68,6,0,554,34,100.000000
1,68,6,0,563,2,109.000000
1,68,6,2,564,64,110.000000
1,68,6,0,565,2,111.000000
1,68,6,0,572,46,118.000000
1,68,6,0,605,32,151.000000
1,68,6,2,606,65,152.000000
1,68,6,0,607,32,153.000000
1,68,6,0,701,61,170.000000
1,69,4,0,530,61,0.000000
1,69,5,0,528,4,5.000000
1,69,5,4,529,68,6.000000
1,69,5,0,530,4,7.000000
1,69,5,0,540,7,17.000000
1,69,5,7,541,74,18.000000
1,69,5,0,542,7,19.000000
1,69,5,0,564,5,41.000000
1,69,5,0,570,37,47.000000
1,69,5,7,571,75,48.000000
1,69,5,0,572,37,49.000000
1,69,5,0,573,34,50.000000
1,69,5,4,574,69,51.000000
1,69,5,0,575,34,52.000000
1,69,6,0,1,61,68.000000
1,69,6,0,510,57,80.000000
1,69,6,0,521,2,91.000000
1,69,6,2,522,64,92.000000
1,69,6,0,523,2,93.000000
1,69,6,0,530,46,100.000000
1,69,6,0,563,32,133.000000
1,69,6,2,564,65,134.000000
1,69,6,0,565,32,135.000000
1,69,6,0,575,29,145.000000
1,69,6,29,576,118,146.000000
1,69,6,0,577,29,147.000000
1,69,6,0,611,59,181.000000
1,69,6,29,612,119,182.000000
1,69,6,0,613,59,183.000000
1,69,6,0,701,61,201.000000
1,70,4,0,545,61,0.000000
1,70,5,0,500,20,14.000000
1,70,5,0,510,15,24.000000
1,70,5,15,511,90,25.000000
1,70,5,0,512,15,26.000000
1,70,5,0,528,45,42.000000
1,70,5,15,529,91,43.000000
1,70,5,0,530,45,44.000000
1,70,6,0,1,61,53.000000
1,70,6,0,495,20,67.000000
1,70,6,20,496,100,68.000000
1,70,6,0,497,20,69.000000
1,70,6,0,528,4,79.000000
1,70,6,4,529,68,80.000000
1,70,6,0,530,4,81.000000
1,70,6,0,550,34,101.000000
1,70,6,4,551,69,102.000000
1,70,6,0,552,34,103.000000
1,70,6,0,564,50,115.000000
1,70,6,20,565,101,116.000000
1,70,6,0,566,50,117.000000
1,70,6,0,573,2,124.000000
1,70,6,2,574,64,125.000000
1,70,6,0,575,2,126.000000
1,70,6,0,582,46,133.000000
1,70,6,0,615,32,166.000000
1,70,6,2,616,65,167.000000
1,70,6,0,617,32,168.000000
1,70,6,0,701,61,185.000000
1,71,4,0,561,61,0.000000
1,71,5,0,500,20,14.000000
1,71,5,0,510,15,24.000000
1,71,5,15,511,90,25.000000
1,71,5,0,512,15,26.000000
1,71,5,0,528,45,42.000000
1,71,5,15,529,91,43.000000
1,71,5,0,530,45,44.000000
1,71,6,0,1,61,53.000000
1,71,6,0,528,4,58.000000
1,71,6,4,529,68,59.000000
1,71,6,0,530,4,60.000000
1,71,6,0,531,22,61.000000
1,71,6,0,547,27,77.000000
1,71,6,27,548,114,78.000000
1,71,6,0,549,27,79.000000
1,71,6,0,565,34,95.000000
1,71,6,4,566,69,96.000000
1,71,6,0,567,34,97.000000
1,71,6,0,576,2,106.000000
1,71,6,2,577,64,107.000000
1,71,6,0,578,2,108.000000
1,71,6,0,589,57,119.000000
1,71,6,27,590,115,120.000000
1,71,6,0,591,57,121.000000
1,71,6,0,620,32,150.000000
1,71,6,2,621,65,151.000000
1,71,6,0,622,32,152.000000
1,71,6,0,701,61,169.000000
1,72,4,0,515,61,0.000000
1,72,5,0,528,4,5.000000
1,72,5,4,529,68,6.000000
1,72,5,0,530,4,7.000000
1,72,5,0,557,2,34.000000
1,72,5,2,558,64,35.000000
1,72,5,0,559,2,36.000000
1,72,5,0,568,34,45.000000
1,72,5,4,569,69,46.000000
1,72,5,0,570,34,47.000000
1,72,5,0,603,32,80.000000
1,72,5,2,604,65,81.000000
1,72,5,0,605,32,82.000000
1,72,6,0,1,61,99.000000
1,72,6,0,500,20,113.000000
1,72,6,0,510,15,123.000000
1,72,6,15,511,90,124.000000
1,72,6,0,512,15,125.000000
1,72,6,0,528,45,141.000000
1,72,6,15,529,91,142.000000
1,72,6,0,530,45,143.000000
1,72,6,0,548,29,158.000000
1,72,6,29,549,118,159.000000
1,72,6,0,550,29,160.000000
1,72,6,0,584,59,194.000000
1,72,6,29,585,119,195.000000
1,72,6,0,586,59,196.000000
1,72,6,0,701,61,214.000000
1,73,4,0,550,61,0.000000
1,73,5,0,537,27,14.000000
1,73,5,27,538,114,15.000000
1,73,5,0,539,27,16.000000
1,73,5,0,556,57,33.000000
1,73,5,27,557,115,34.000000
1,73,5,0,558,57,35.000000
1,73,6,0,1,61,47.000000
1,73,6,0,495,20,61.000000
1,73,6,20,496,100,62.000000
1,73,6,0,497,20,63.000000
1,73,6,0,528,4,73.000000
1,73,6,4,529,68,74.000000
1,73,6,0,530,4,75.000000
1,73,6,0,550,34,95.000000
1,73,6,4,551,69,96.000000
1,73,6,0,552,34,97.000000
1,73,6,0,564,50,109.000000
1,73,6,20,565,101,110.000000
1,73,6,0,566,50,111.000000
1,73,6,0,573,2,118.000000
1,73,6,2,574,64,119.000000
1,73,6,0,575,2,120.000000
1,73,6,0,582,46,127.000000
1,73,6,0,615,32,160.000000
1,73,6,2,616,65,161.000000
1,73,6,0,617,32,162.000000
1,73,6,0,701,61,179.000000
1,74,4,0,518,61,0.000000
1,74,5,0,495,20,14.000000
1,74,5,20,496,100,15.000000
1,74,5,0,497,20,16.000000
1,74,5,0,528,4,26.000000
1,74,5,4,529,68,27.000000
1,74,5,0,530,4,28.000000
1,74,5,0,550,34,48.000000
1,74,5,4,551,69,49.000000
1,74,5,0,552,34,50.000000
1,74,5,0,564,50,62.000000
1,74,5,20,565,101,63.000000
1,74,5,0,566,50,64.000000
1,74,5,0,573,2,71.000000
1,74,5,2,574,64,72.000000
1,74,5,0,575,2,73.000000
1,74,5,0,582,46,80.000000
1,74,5,0,615,32,113.000000
1,74,5,2,616,65,114.000000
1,74,5,0,617,32,115.000000
1,74,6,0,1,61,132.000000
1,74,6,0,548,29,155.000000
1,74,6,29,549,118,156.000000
1,74,6,0,550,29,157.000000
1,74,6,0,584,59,191.000000
1,74,6,29,585,119,192.000000
1,74,6,0,586,59,193.000000
1,74,6,0,701,61,211.000000
1,75,4,0,537,61,0.000000
1,75,5,0,548,29,23.000000
1,75,5,29,549,118,24.000000
1,75,5,0,550,29,25.000000
1,75,5,0,576,27,51.000000
1,75,5,27,577,114,52.000000
1,75,5,0,578,27,53.000000
1,75,5,0,586,59,61.000000
1,75,5,29,587,119,62.000000
1,75,5,0,588,59,63.000000
1,75,5,0,603,57,78.000000
1,75,5,27,604,115,79.000000
1,75,5,0,605,57,80.000000
1,75,6,0,1,61,92.000000
1,75,6,0,528,4,97.000000
1,75,6,4,529,68,98.000000
1,75,6,0,530,4,99.000000
1,75,6,0,557,2,126.000000
1,75,6,2,558,64,127.000000
1,75,6,0,559,2,128.000000
1,75,6,0,568,34,137.000000
1,75,6,4,569,69,138.000000
1,75,6,0,570,34,139.000000
1,75,6,0,603,32,172.000000
1,75,6,2,604,65,173.000000
1,75,6,0,605,32,174.000000
1,75,6,0,701,61,191.000000
1,76,4,0,525,61,0.000000
1,76,5,0,500,20,14.000000
1,76,5,0,510,15,24.000000
1,76,5,15,511,90,25.000000
1,76,5,0,512,15,26.000000
1,76,5,0,528,45,42.000000
1,76,5,15,529,91,43.000000
1,76,5,0,530,45,44.000000
1,76,5,0,541,7,55.000000
1,76,5,7,542,74,56.000000
1,76,5,0,543,7,57.000000
1,76,5,0,565,5,79.000000
1,76,5,0,571,37,85.000000
1,76,5,7,572,75,86.000000
1,76,5,0,573,37,87.000000
1,76,6,0,1,61,102.000000
1,76,6,0,537,27,116.000000
1,76,6,27,538,114,117.000000
1,76,6,0,539,27,118.000000
1,76,6,0,555,34,134.000000
1,76,6,0,564,2,143.000000
1,76,6,2,565,64,144.000000
1,76,6,0,566,2,145.000000
1,76,6,0,577,57,156.000000
1,76,6,27,578,115,157.000000
1,76,6,0,579,57,158.000000
1,76,6,0,608,32,187.000000
1,76,6,2,609,65,188.000000
1,76,6,0,610,32,189.000000
1,76,6,0,701,61,206.000000
1,77,4,0,507,61,0.000000
1,77,5,0,500,20,14.000000
1,77,5,0,510,15,24.000000
1,77,5,15,511,90,25.000000
1,77,5,0,512,15,26.000000
1,77,5,0,528,45,42.000000
1,77,5,15,529,91,43.000000
1,77,5,0,530,45,44.000000
1,77,5,0,548,27,62.000000
1,77,5,27,549,114,63.000000
1,77,5,0,550,27,64.000000
1,77,5,0,567,57,81.000000
1,77,5,27,568,115,82.000000
1,77,5,0,569,57,83.000000
1,77,6,0,1,61,95.000000
1,77,6,0,495,20,109.000000
1,77,6,20,496,100,110.000000
1,77,6,0,497,20,111.000000
1,77,6,0,539,50,153.000000
1,77,6,20,540,101,154.000000
1,77,6,0,541,50,155.000000
1,77,6,0,548,2,162.000000
1,77,6,2,549,64,163.000000
1,77,6,0,550,2,164.000000
1,77,6,0,557,46,171.000000
1,77,6,0,590,32,204.000000
1,77,6,2,591,65,205.000000
1,77,6,0,592,32,206.000000
1,77,6,0,701,61,223.000000
1,78,4,0,519,61,0.000000
1,78,5,0,500,20,14.000000
1,78,5,0,510,15,24.000000
1,78,5,15,511,90,25.000000
1,78,5,0,512,15,26.000000
1,78,5,0,528,45,42.000000
1,78,5,15,529,91,43.000000
1,78,5,0,530,45,44.000000
1,78,5,0,548,29,59.000000
1,78,5,29,549,118,60.000000
1,78,5,0,550,29,61.000000
1,78,5,0,576,27,87.000000
1,78,5,27,577,114,88.000000
1,78,5,0,578,27,89.000000
1,78,5,0,586,59,97.000000
1,78,5,29,587,119,98.000000
1,78,5,0,588,59,99.000000
1,78,5,0,603,57,114.000000
1,78,5,27,604,115,115.000000
1,78,5,0,605,57,116.000000
1,78,6,0,1,61,128.000000
1,78,6,0,510,57,140.000000
1,78,6,0,521,2,151.000000
1,78,6,2,522,64,152.000000
1,78,6,0,523,2,153.000000
1,78,6,0,530,46,160.000000
1,78,6,0,563,32,193.000000
1,78,6,2,564,65,194.000000
1,78,6,0,565,32,195.000000
1,78,6,0,701,61,212.000000
1,79,4,0,491,61,0.000000
1,79,5,0,516,7,15.000000
1,79,5,7,517,74,16.000000
1,79,5,0,518,7,17.000000
1,79,5,0,540,5,39.000000
1,79,5,0,546,37,45.000000
1,79,5,7,547,75,46.000000
1,79,5,0,548,37,47.000000
1,79,6,0,1,61,62.000000
1,79,6,0,495,20,76.000000
1,79,6,20,496,100,77.000000
1,79,6,0,497,20,78.000000
1,79,6,0,539,50,120.000000
1,79,6,20,540,101,121.000000
1,79,6,0,541,50,122.000000
1,79,6,0,548,2,129.000000
1,79,6,2,549,64,130.000000
1,79,6,0,550,2,131.000000
1,79,6,0,557,46,138.000000
1,79,6,0,590,32,171.000000
1,79,6,2,591,65,172.000000
1,79,6,0,592,32,173.000000
1,79,6,0,602,29,183.000000
1,79,6,29,603,118,184.000000
1,79,6,0,604,29,185.000000
1,79,6,0,638,59,219.000000
1,79,6,29,639,119,220.000000
1,79,6,0,640,59,221.000000
1,79,6,0,701,61,239.000000
1,80,4,0,500,61,0.000000
1,80,5,0,500,20,14.000000
1,80,5,0,510,15,24.000000
1,80,5,15,511,90,25.000000
1,80,5,0,512,15,26.000000
1,80,5,0,528,45,42.000000
1,80,5,15,529,91,43.000000
1,80,5,0,530,45,44.000000
1,80,6,0,1,61,53.000000
1,80,6,0,495,20,67.000000
1,80,6,20,496,100,68.000000
1,80,6,0,497,20,69.000000
1,80,6,0,539,50,111.000000
1,80,6,20,540,101,112.000000
1,80,6,0,541,50,113.000000
1,80,6,0,548,2,120.000000
1,80,6,2,549,64,121.000000
1,80,6,0,550,2,122.000000
1,80,6,0,557,46,129.000000
1,80,6,0,590,32,162.000000
1,80,6,2,591,65,163.000000
1,80,6,0,592,32,164.000000
1,80,6,0,602,29,174.000000
1,80,6,29,603,118,175.000000
1,80,6,0,604,29,176.000000
1,80,6,0,638,59,210.000000
1,80,6,29,639,119,211.000000
1,80,6,0,640,59,212.000000
1,80,6,0,701,61,230.000000
1,81,4,0,509,61,0.000000
1,81,5,0,548,29,23.000000
1,81,5,29,549,118,24.000000
1,81,5,0,550,29,25.000000
1,81,5,0,576,27,51.000000
1,81,5,27,577,114,52.000000
1,81,5,0,578,27,53.000000
1,81,5,0,586,59,61.000000
1,81,5,29,587,119,62.000000
1,81,5,0,588,59,63.000000
1,81,5,0,603,57,78.000000
1,81,5,27,604,115,79.000000
1,81,5,0,605,57,80.000000
1,81,6,0,1,61,92.000000
1,81,6,0,495,20,106.000000
1,81,6,20,496,100,107.000000
1,81,6,0,497,20,108.000000
1,81,6,0,539,50,150.000000
1,81,6,20,540,101,151.000000
1,81,6,0,541,50,152.000000
1,81,6,0,548,2,159.000000
1,81,6,2,549,64,160.000000
1,81,6,0,550,2,161.000000
1,81,6,0,557,46,168.000000
1,81,6,0,590,32,201.000000
1,81,6,2,591,65,202.000000
1,81,6,0,592,32,203.000000
1,81,6,0,701,61,220.000000
1,82,4,0,540,61,0.000000
1,82,5,0,516,7,15.000000
1,82,5,7,517,74,16.000000
1,82,5,0,518,7,17.000000
1,82,5,0,540,5,39.000000
1,82,5,0,546,37,45.000000
1,82,5,7,547,75,46.000000
1,82,5,0,548,37,47.000000
1,82,6,0,1,61,62.000000
1,82,6,0,500,20,76.000000
1,82,6,0,510,15,86.000000
